Reporting_Date,Region,Field_Office_ID,Field_Office_Name,lon,lat,Slots,ACM,ITC,FRS,Total
2020-01-31,Europe,2,KAISERSLAUTERN,7.749126,49.440066,170,11,13,7,201
2020-01-31,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2020-01-31,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2020-01-31,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2020-01-31,Europe,39,SOUDA BAY,24.153585,35.537632,24,2,2,1,29
2020-01-31,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2020-01-31,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2020-01-31,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2020-01-31,Europe,45,STUTTGART,9.181759,48.775418,98,4,4,3,109
2020-01-31,Europe,46,VILSECK,11.806215,49.610007,119,8,9,5,141
2020-01-31,Europe,47,WIESBADEN,8.243344,50.06308,96,6,5,3,110
2020-01-31,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2020-01-31,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2020-01-31,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2020-01-31,Japan,22,ZAMA,139.40767,35.488587,135,7,9,7,158
2020-01-31,Japan,26,OKINAWA,127.68093,26.212401,357,18,23,13,411
2020-01-31,Japan,27,IWAKUNI,132.21885,34.166562,61,3,4,2,70
2020-01-31,Korea,20,SEOUL,126.97797,37.566535,124,6,7,3,140
2020-01-31,Korea,21,DAEGU,128.60145,35.871435,117,6,12,6,141
2020-01-31,Korea,23,UIJEONGBU,127.03368,37.738098,72,6,5,4,87
2020-01-31,Korea,24,PYONGTAEK,127.11294,36.992108,134,5,6,4,149
2020-02-29,Europe,2,KAISERSLAUTERN,7.749126,49.440066,170,11,13,7,201
2020-02-29,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2020-02-29,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2020-02-29,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2020-02-29,Europe,39,SOUDA BAY,24.153585,35.537632,24,2,2,1,29
2020-02-29,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2020-02-29,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2020-02-29,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2020-02-29,Europe,45,STUTTGART,9.181759,48.775418,98,4,4,3,109
2020-02-29,Europe,46,VILSECK,11.806215,49.610007,119,8,9,5,141
2020-02-29,Europe,47,WIESBADEN,8.243344,50.06308,96,6,5,3,110
2020-02-29,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2020-02-29,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2020-02-29,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2020-02-29,Japan,22,ZAMA,139.40767,35.488587,137,7,9,7,160
2020-02-29,Japan,26,OKINAWA,127.68093,26.212401,357,18,23,13,411
2020-02-29,Japan,27,IWAKUNI,132.21885,34.166562,61,3,4,2,70
2020-02-29,Korea,20,SEOUL,126.97797,37.566535,116,6,7,3,132
2020-02-29,Korea,21,DAEGU,128.60145,35.871435,122,6,12,6,146
2020-02-29,Korea,23,UIJEONGBU,127.03368,37.738098,72,6,5,4,87
2020-02-29,Korea,24,PYONGTAEK,127.11294,36.992108,135,5,6,4,150
2020-03-27,Europe,2,KAISERSLAUTERN,7.749126,49.440066,170,11,13,7,201
2020-03-27,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2020-03-27,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2020-03-27,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2020-03-27,Europe,39,SOUDA BAY,24.153585,35.537632,24,2,2,1,29
2020-03-27,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2020-03-27,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2020-03-27,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2020-03-27,Europe,45,STUTTGART,9.181759,48.775418,98,4,4,3,109
2020-03-27,Europe,46,VILSECK,11.806215,49.610007,119,8,9,5,141
2020-03-27,Europe,47,WIESBADEN,8.243344,50.06308,96,6,5,3,110
2020-03-27,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2020-03-27,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2020-03-27,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2020-03-27,Japan,22,ZAMA,139.40767,35.488587,137,7,9,7,160
2020-03-27,Japan,26,OKINAWA,127.68093,26.212401,358,18,24,13,413
2020-03-27,Japan,27,IWAKUNI,132.21885,34.166562,61,3,4,2,70
2020-03-27,Korea,20,SEOUL,126.97797,37.566535,103,4,5,2,114
2020-03-27,Korea,21,DAEGU,128.60145,35.871435,122,6,12,6,146
2020-03-27,Korea,23,UIJEONGBU,127.03368,37.738098,68,4,3,3,78
2020-03-27,Korea,24,PYONGTAEK,127.11294,36.992108,134,5,6,4,149
2020-03-31,Europe,2,KAISERSLAUTERN,7.749126,49.440066,170,11,13,7,201
2020-03-31,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2020-03-31,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2020-03-31,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2020-03-31,Europe,39,SOUDA BAY,24.153585,35.537632,24,2,2,1,29
2020-03-31,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2020-03-31,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2020-03-31,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2020-03-31,Europe,45,STUTTGART,9.181759,48.775418,98,4,4,3,109
2020-03-31,Europe,46,VILSECK,11.806215,49.610007,119,8,9,5,141
2020-03-31,Europe,47,WIESBADEN,8.243344,50.06308,96,6,5,3,110
2020-03-31,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2020-03-31,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2020-03-31,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2020-03-31,Japan,22,ZAMA,139.40767,35.488587,137,7,9,7,160
2020-03-31,Japan,26,OKINAWA,127.68093,26.212401,358,18,24,13,413
2020-03-31,Japan,27,IWAKUNI,132.21885,34.166562,61,3,4,2,70
2020-03-31,Korea,20,SEOUL,126.97797,37.566535,103,4,5,2,114
2020-03-31,Korea,21,DAEGU,128.60145,35.871435,122,6,12,6,146
2020-03-31,Korea,23,UIJEONGBU,127.03368,37.738098,68,4,3,3,78
2020-03-31,Korea,24,PYONGTAEK,127.11294,36.992108,134,5,6,4,149
2020-04-29,Europe,2,KAISERSLAUTERN,7.749126,49.440066,170,11,13,7,201
2020-04-29,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2020-04-29,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2020-04-29,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2020-04-29,Europe,39,SOUDA BAY,24.153585,35.537632,24,2,2,1,29
2020-04-29,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2020-04-29,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2020-04-29,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2020-04-29,Europe,45,STUTTGART,9.181759,48.775418,98,4,4,3,109
2020-04-29,Europe,46,VILSECK,11.806215,49.610007,119,8,9,5,141
2020-04-29,Europe,47,WIESBADEN,8.243344,50.06308,96,6,5,3,110
2020-04-29,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2020-04-29,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2020-04-29,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2020-04-29,Japan,22,ZAMA,139.40767,35.488587,137,7,9,7,160
2020-04-29,Japan,26,OKINAWA,127.68093,26.212401,358,18,24,13,413
2020-04-29,Japan,27,IWAKUNI,132.21885,34.166562,61,3,4,2,70
2020-04-29,Korea,20,SEOUL,126.97797,37.566535,103,4,5,2,114
2020-04-29,Korea,21,DAEGU,128.60145,35.871435,122,6,12,6,146
2020-04-29,Korea,23,UIJEONGBU,127.03368,37.738098,68,4,3,3,78
2020-04-29,Korea,24,PYONGTAEK,127.11294,36.992108,134,5,6,4,149
2020-05-31,Europe,2,KAISERSLAUTERN,7.749126,49.440066,170,11,13,7,201
2020-05-31,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2020-05-31,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2020-05-31,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2020-05-31,Europe,39,SOUDA BAY,24.153585,35.537632,24,2,2,1,29
2020-05-31,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2020-05-31,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2020-05-31,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2020-05-31,Europe,45,STUTTGART,9.181759,48.775418,98,4,4,3,109
2020-05-31,Europe,46,VILSECK,11.806215,49.610007,119,8,9,5,141
2020-05-31,Europe,47,WIESBADEN,8.243344,50.06308,96,6,5,3,110
2020-05-31,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2020-05-31,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2020-05-31,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2020-05-31,Japan,22,ZAMA,139.40767,35.488587,137,7,9,7,160
2020-05-31,Japan,26,OKINAWA,127.68093,26.212401,358,18,24,13,413
2020-05-31,Japan,27,IWAKUNI,132.21885,34.166562,61,3,4,2,70
2020-05-31,Korea,20,SEOUL,126.97797,37.566535,103,4,5,2,114
2020-05-31,Korea,21,DAEGU,128.60145,35.871435,123,6,12,6,147
2020-05-31,Korea,23,UIJEONGBU,127.03368,37.738098,68,4,3,3,78
2020-05-31,Korea,24,PYONGTAEK,127.11294,36.992108,141,6,7,4,158
2020-06-30,Europe,2,KAISERSLAUTERN,7.749126,49.440066,170,11,13,7,201
2020-06-30,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2020-06-30,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2020-06-30,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2020-06-30,Europe,39,SOUDA BAY,24.153585,35.537632,24,2,2,1,29
2020-06-30,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2020-06-30,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2020-06-30,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2020-06-30,Europe,45,STUTTGART,9.181759,48.775418,98,4,4,3,109
2020-06-30,Europe,46,VILSECK,11.806215,49.610007,119,8,9,5,141
2020-06-30,Europe,47,WIESBADEN,8.243344,50.06308,96,6,5,3,110
2020-06-30,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2020-06-30,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2020-06-30,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2020-06-30,Japan,22,ZAMA,139.40767,35.488587,135,7,9,7,158
2020-06-30,Japan,26,OKINAWA,127.68093,26.212401,358,18,24,13,413
2020-06-30,Japan,27,IWAKUNI,132.21885,34.166562,61,3,4,2,70
2020-06-30,Korea,20,SEOUL,126.97797,37.566535,103,4,5,2,114
2020-06-30,Korea,21,DAEGU,128.60145,35.871435,126,6,12,6,150
2020-06-30,Korea,23,UIJEONGBU,127.03368,37.738098,68,4,3,3,78
2020-06-30,Korea,24,PYONGTAEK,127.11294,36.992108,141,6,7,4,158
2020-07-31,Europe,2,KAISERSLAUTERN,7.749126,49.440066,170,11,13,7,201
2020-07-31,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2020-07-31,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2020-07-31,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2020-07-31,Europe,39,SOUDA BAY,24.153585,35.537632,24,2,2,1,29
2020-07-31,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2020-07-31,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2020-07-31,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2020-07-31,Europe,45,STUTTGART,9.181759,48.775418,98,4,4,3,109
2020-07-31,Europe,46,VILSECK,11.806215,49.610007,119,8,9,5,141
2020-07-31,Europe,47,WIESBADEN,8.243344,50.06308,96,6,5,3,110
2020-07-31,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2020-07-31,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2020-07-31,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2020-07-31,Japan,22,ZAMA,139.40767,35.488587,138,7,9,7,161
2020-07-31,Japan,26,OKINAWA,127.68093,26.212401,357,18,24,13,412
2020-07-31,Japan,27,IWAKUNI,132.21885,34.166562,59,3,4,2,68
2020-07-31,Korea,20,SEOUL,126.97797,37.566535,103,4,5,2,114
2020-07-31,Korea,21,DAEGU,128.60145,35.871435,126,6,12,6,150
2020-07-31,Korea,23,UIJEONGBU,127.03368,37.738098,68,4,3,3,78
2020-07-31,Korea,24,PYONGTAEK,127.11294,36.992108,141,6,7,4,158
2020-08-31,Europe,2,KAISERSLAUTERN,7.749126,49.440066,170,11,13,7,201
2020-08-31,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2020-08-31,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2020-08-31,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2020-08-31,Europe,39,SOUDA BAY,24.153585,35.537632,24,2,2,1,29
2020-08-31,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2020-08-31,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2020-08-31,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2020-08-31,Europe,45,STUTTGART,9.181759,48.775418,98,4,4,3,109
2020-08-31,Europe,46,VILSECK,11.806215,49.610007,119,8,9,5,141
2020-08-31,Europe,47,WIESBADEN,8.243344,50.06308,96,6,5,3,110
2020-08-31,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2020-08-31,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2020-08-31,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2020-08-31,Japan,22,ZAMA,139.40767,35.488587,136,7,9,7,159
2020-08-31,Japan,26,OKINAWA,127.68093,26.212401,268,18,24,13,323
2020-08-31,Japan,27,IWAKUNI,132.21885,34.166562,59,3,4,2,68
2020-08-31,Korea,20,SEOUL,126.97797,37.566535,103,4,5,2,114
2020-08-31,Korea,21,DAEGU,128.60145,35.871435,118,6,10,5,139
2020-08-31,Korea,23,UIJEONGBU,127.03368,37.738098,68,4,3,3,78
2020-08-31,Korea,24,PYONGTAEK,127.11294,36.992108,141,6,7,4,158
2020-09-30,Europe,2,KAISERSLAUTERN,7.749126,49.440066,170,11,13,7,201
2020-09-30,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2020-09-30,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2020-09-30,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2020-09-30,Europe,39,SOUDA BAY,24.153585,35.537632,24,2,2,1,29
2020-09-30,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2020-09-30,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2020-09-30,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2020-09-30,Europe,45,STUTTGART,9.181759,48.775418,91,4,4,3,102
2020-09-30,Europe,46,VILSECK,11.806215,49.610007,119,8,9,5,141
2020-09-30,Europe,47,WIESBADEN,8.243344,50.06308,96,6,5,3,110
2020-09-30,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2020-09-30,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2020-09-30,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2020-09-30,Japan,22,ZAMA,139.40767,35.488587,130,7,9,7,153
2020-09-30,Japan,26,OKINAWA,127.68093,26.212401,328,18,24,13,383
2020-09-30,Japan,27,IWAKUNI,132.21885,34.166562,59,3,4,2,68
2020-09-30,Korea,20,SEOUL,126.97797,37.566535,101,4,5,2,112
2020-09-30,Korea,21,DAEGU,128.60145,35.871435,118,5,10,5,138
2020-09-30,Korea,23,UIJEONGBU,127.03368,37.738098,69,4,3,3,79
2020-09-30,Korea,24,PYONGTAEK,127.11294,36.992108,133,6,7,4,150
2020-10-31,Europe,2,KAISERSLAUTERN,7.749126,49.440066,170,11,13,7,201
2020-10-31,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2020-10-31,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2020-10-31,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2020-10-31,Europe,39,SOUDA BAY,24.153585,35.537632,24,2,2,1,29
2020-10-31,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2020-10-31,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2020-10-31,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2020-10-31,Europe,45,STUTTGART,9.181759,48.775418,88,4,4,3,99
2020-10-31,Europe,46,VILSECK,11.806215,49.610007,119,8,9,5,141
2020-10-31,Europe,47,WIESBADEN,8.243344,50.06308,96,6,5,3,110
2020-10-31,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2020-10-31,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2020-10-31,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2020-10-31,Japan,22,ZAMA,139.40767,35.488587,147,8,9,8,172
2020-10-31,Japan,26,OKINAWA,127.68093,26.212401,340,18,24,13,395
2020-10-31,Japan,27,IWAKUNI,132.21885,34.166562,61,3,4,2,70
2020-10-31,Korea,20,SEOUL,126.97797,37.566535,107,4,5,2,118
2020-10-31,Korea,21,DAEGU,128.60145,35.871435,124,6,10,4,144
2020-10-31,Korea,23,UIJEONGBU,127.03368,37.738098,73,4,3,3,83
2020-10-31,Korea,24,PYONGTAEK,127.11294,36.992108,138,6,7,4,155
2020-11-30,Europe,2,KAISERSLAUTERN,7.749126,49.440066,170,11,13,7,201
2020-11-30,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2020-11-30,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2020-11-30,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2020-11-30,Europe,39,SOUDA BAY,24.153585,35.537632,24,2,2,1,29
2020-11-30,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2020-11-30,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2020-11-30,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2020-11-30,Europe,45,STUTTGART,9.181759,48.775418,88,4,4,3,99
2020-11-30,Europe,46,VILSECK,11.806215,49.610007,119,8,9,5,141
2020-11-30,Europe,47,WIESBADEN,8.243344,50.06308,96,6,5,3,110
2020-11-30,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2020-11-30,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2020-11-30,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2020-11-30,Japan,22,ZAMA,139.40767,35.488587,119,8,10,7,144
2020-11-30,Japan,26,OKINAWA,127.68093,26.212401,338,18,24,13,393
2020-11-30,Japan,27,IWAKUNI,132.21885,34.166562,61,3,4,2,70
2020-11-30,Korea,20,SEOUL,126.97797,37.566535,107,4,5,2,118
2020-11-30,Korea,21,DAEGU,128.60145,35.871435,124,6,10,4,144
2020-11-30,Korea,23,UIJEONGBU,127.03368,37.738098,73,4,3,3,83
2020-11-30,Korea,24,PYONGTAEK,127.11294,36.992108,138,6,7,4,155
2020-12-31,Europe,2,KAISERSLAUTERN,7.749126,49.440066,170,11,13,7,201
2020-12-31,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2020-12-31,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2020-12-31,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2020-12-31,Europe,39,SOUDA BAY,24.153585,35.537632,24,2,2,1,29
2020-12-31,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2020-12-31,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2020-12-31,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2020-12-31,Europe,45,STUTTGART,9.181759,48.775418,88,4,4,3,99
2020-12-31,Europe,46,VILSECK,11.806215,49.610007,119,8,9,5,141
2020-12-31,Europe,47,WIESBADEN,8.243344,50.06308,96,6,5,3,110
2020-12-31,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2020-12-31,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2020-12-31,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2020-12-31,Japan,22,ZAMA,139.40767,35.488587,144,8,10,8,170
2020-12-31,Japan,26,OKINAWA,127.68093,26.212401,339,18,24,13,394
2020-12-31,Japan,27,IWAKUNI,132.21885,34.166562,61,3,4,2,70
2020-12-31,Korea,20,SEOUL,126.97797,37.566535,107,4,5,2,118
2020-12-31,Korea,21,DAEGU,128.60145,35.871435,124,6,10,4,144
2020-12-31,Korea,23,UIJEONGBU,127.03368,37.738098,73,4,3,3,83
2020-12-31,Korea,24,PYONGTAEK,127.11294,36.992108,138,6,7,4,155
2021-01-31,Europe,2,KAISERSLAUTERN,7.749126,49.440066,170,11,13,7,201
2021-01-31,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2021-01-31,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2021-01-31,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2021-01-31,Europe,39,SOUDA BAY,24.153585,35.537632,24,2,2,1,29
2021-01-31,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2021-01-31,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2021-01-31,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2021-01-31,Europe,45,STUTTGART,9.181759,48.775418,88,4,4,3,99
2021-01-31,Europe,46,VILSECK,11.806215,49.610007,119,8,9,5,141
2021-01-31,Europe,47,WIESBADEN,8.243344,50.06308,96,6,5,3,110
2021-01-31,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2021-01-31,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2021-01-31,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2021-01-31,Japan,22,ZAMA,139.40767,35.488587,144,8,10,8,170
2021-01-31,Japan,26,OKINAWA,127.68093,26.212401,339,18,24,13,394
2021-01-31,Japan,27,IWAKUNI,132.21885,34.166562,61,3,4,2,70
2021-01-31,Korea,20,SEOUL,126.97797,37.566535,107,4,5,2,118
2021-01-31,Korea,21,DAEGU,128.60145,35.871435,127,6,12,5,150
2021-01-31,Korea,23,UIJEONGBU,127.03368,37.738098,73,4,3,3,83
2021-01-31,Korea,24,PYONGTAEK,127.11294,36.992108,138,6,7,4,155
2021-02-28,Europe,2,KAISERSLAUTERN,7.749126,49.440066,170,11,13,7,201
2021-02-28,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2021-02-28,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2021-02-28,Europe,31,ANSBACH,10.571936,49.300425,36,2,4,2,44
2021-02-28,Europe,39,SOUDA BAY,24.153585,35.537632,24,2,2,1,29
2021-02-28,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2021-02-28,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2021-02-28,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2021-02-28,Europe,45,STUTTGART,9.181759,48.775418,88,4,4,3,99
2021-02-28,Europe,46,VILSECK,11.806215,49.610007,115,8,9,5,137
2021-02-28,Europe,47,WIESBADEN,8.243344,50.06308,88,6,5,3,102
2021-02-28,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2021-02-28,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2021-02-28,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2021-02-28,Japan,22,ZAMA,139.40767,35.488587,144,8,10,8,170
2021-02-28,Japan,26,OKINAWA,127.68093,26.212401,339,18,24,13,394
2021-02-28,Japan,27,IWAKUNI,132.21885,34.166562,65,3,4,2,74
2021-02-28,Korea,20,SEOUL,126.97797,37.566535,105,4,5,2,116
2021-02-28,Korea,21,DAEGU,128.60145,35.871435,127,6,12,5,150
2021-02-28,Korea,23,UIJEONGBU,127.03368,37.738098,73,4,3,3,83
2021-02-28,Korea,24,PYONGTAEK,127.11294,36.992108,138,6,7,4,155
2021-03-31,Europe,2,KAISERSLAUTERN,7.749126,49.440066,175,12,13,8,208
2021-03-31,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2021-03-31,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2021-03-31,Europe,31,ANSBACH,10.571936,49.300425,35,2,4,2,43
2021-03-31,Europe,39,SOUDA BAY,24.153585,35.537632,24,2,2,1,29
2021-03-31,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2021-03-31,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
2021-03-31,Europe,43,ROTA,-6.3629809999999996,36.62629,57,4,5,4,70
2021-03-31,Europe,45,STUTTGART,9.181759,48.775418,88,4,4,3,99
2021-03-31,Europe,46,VILSECK,11.806215,49.610007,117,8,9,5,139
2021-03-31,Europe,47,WIESBADEN,8.243344,50.06308,88,5,4,3,100
2021-03-31,Japan,17,SINGAPORE,103.85095,1.280095,15,1,2,1,19
2021-03-31,Japan,18,YOKOSUKA,139.6722,35.281341,114,6,12,6,138
2021-03-31,Japan,19,SASEBO,129.71511,33.179915,71,3,6,3,83
2021-03-31,Japan,22,ZAMA,139.40767,35.488587,145,8,10,8,171
2021-03-31,Japan,26,OKINAWA,127.68093,26.212401,309,16,21,13,359
2021-03-31,Japan,27,IWAKUNI,132.21885,34.166562,68,3,4,2,77
2021-03-31,Korea,20,SEOUL,126.97797,37.566535,105,4,5,2,116
2021-03-31,Korea,21,DAEGU,128.60145,35.871435,127,6,12,5,150
2021-03-31,Korea,23,UIJEONGBU,127.03368,37.738098,73,4,3,3,83
2021-03-31,Korea,24,PYONGTAEK,127.11294,36.992108,138,6,7,4,155
2021-04-30,Europe,2,KAISERSLAUTERN,7.749126,49.440066,175,12,13,7,207
2021-04-30,Europe,4,VICENZA,11.535421,45.545479,73,5,5,3,86
2021-04-30,Europe,10,GARMISCH,11.095498,47.491695,23,2,2,1,28
2021-04-30,Europe,31,ANSBACH,10.571936,49.300425,35,2,4,2,43
2021-04-30,Europe,39,SOUDA BAY,24.153585,35.537632,24,2,2,1,29
2021-04-30,Europe,40,SIGONELLA,14.922222,37.401667,40,3,3,2,48
2021-04-30,Europe,42,NAPLES,14.268124,40.851775,47,2,4,2,55
