Loc #,Region,Location,Month,Revenue,NAFI Amt,Annual Revenue,Annual NAFI,Year
3079,Atsugi,Club Trilogy,Sep-14,,-,"2,33,743.39","1,78,171.60",2021
3079,Atsugi,Club Trilogy,Oct-14,,-,,,2021
3079,Atsugi,Club Trilogy,Nov-14,,-,,,2021
3079,Atsugi,Club Trilogy,Dec-14,,-,,,2021
3079,Atsugi,Club Trilogy,Jan-15,,-,,,2021
3079,Atsugi,Club Trilogy,Feb-15,,-,,,2021
3079,Atsugi,Club Trilogy,Mar-15,,-,,,2021
3079,Atsugi,Club Trilogy,Apr-15,,-,,,2021
3079,Atsugi,Club Trilogy,May-15,,-,,,2021
3079,Atsugi,Club Trilogy,Jun-15,,-,,,2021
3079,Atsugi,Club Trilogy,Jul-15,,"11,683.10",,,2021
3079,Atsugi,Club Trilogy,Aug-15,,"26,190.15",,,2021
3079,Atsugi,Club Trilogy,Sep-15,,"27,030.50","81,129.70","64,903.75",2021
3079,Atsugi,Club Trilogy,Oct-15,,"33,795.60",,,2021
3079,Atsugi,Club Trilogy,Nov-15,,"22,011.95",,,2021
3079,Atsugi,Club Trilogy,Dec-15,,"33,581.40",,,2021
3079,Atsugi,Club Trilogy,Jan-16,,"22,810.25",,,2021
3079,Atsugi,Club Trilogy,Feb-16,,"40,170.45",,,2021
3079,Atsugi,Club Trilogy,Mar-16,,"49,954.80",,,2021
3079,Atsugi,Club Trilogy,Apr-16,,"41,910.60",,,2021
3079,Atsugi,Club Trilogy,May-16,,"60,667.10",,,2021
3079,Atsugi,Club Trilogy,Jun-16,,"56,258.25",,,2021
3079,Atsugi,Club Trilogy,Jul-16,,"23,354.50",,,2021
3079,Atsugi,Club Trilogy,Aug-16,,"61,327.95",,,2021
3079,Atsugi,Club Trilogy,Sep-16,,"57,067.35","6,28,637.80","5,02,910.20",2021
3079,Atsugi,Club Trilogy,Oct-16,,"43,133.40",,,2021
3079,Atsugi,Club Trilogy,Nov-16,,"35,333.50",,,2021
3079,Atsugi,Club Trilogy,Dec-16,,"62,257.75",,,2021
3079,Atsugi,Club Trilogy,Jan-17,,"37,421.60",,,2021
3079,Atsugi,Club Trilogy,Feb-17,,"51,238.55",,,2021
3079,Atsugi,Club Trilogy,Mar-17,,"71,043.30",,,2021
3079,Atsugi,Club Trilogy,Apr-17,,"82,481.55",,,2021
3079,Atsugi,Club Trilogy,May-17,,"57,557.40",,,2021
3079,Atsugi,Club Trilogy,Jun-17,,"52,356.80",,,2021
3079,Atsugi,Club Trilogy,Jul-17,,"56,714.00",,,2021
3079,Atsugi,Club Trilogy,Aug-17,,"72,827.50",,,2021
3079,Atsugi,Club Trilogy,Sep-17,,"55,712.75","8,47,597.65","6,78,078.10",2021
3079,Atsugi,Club Trilogy,Oct-17,,"47,392.15",,,2021
3079,Atsugi,Club Trilogy,Nov-17,,"50,266.20",,,2021
3079,Atsugi,Club Trilogy,Dec-17,,"51,408.00",,,2021
3079,Atsugi,Club Trilogy,Jan-18,,"45,733.65",,,2021
3079,Atsugi,Club Trilogy,Feb-18,,"61,189.70",,,2021
3079,Atsugi,Club Trilogy,Mar-18,,"58,824.95",,,2021
3079,Atsugi,Club Trilogy,Apr-18,,"84,668.30",,,2021
3079,Atsugi,Club Trilogy,May-18,,"66,534.00",,,2021
3079,Atsugi,Club Trilogy,Jun-18,,"43,617.40",,,2021
3079,Atsugi,Club Trilogy,Jul-18,,"57,897.95",,,2021
3079,Atsugi,Club Trilogy,Aug-18,,"48,260.75",,,2021
3079,Atsugi,Club Trilogy,Sep-18,,"57,594.05","8,41,733.95","6,73,387.10",2021
3079,Atsugi,Club Trilogy,Oct-18,,"37,873.35",,,2021
3079,Atsugi,Club Trilogy,Nov-18,,"47,413.15",,,2021
3079,Atsugi,Club Trilogy,Dec-18,,"48,556.20",,,2021
3079,Atsugi,Club Trilogy,Jan-19,,"45,058.50",,,2021
3079,Atsugi,Club Trilogy,Feb-19,,"59,299.25",,,2021
3079,Atsugi,Club Trilogy,Mar-19,,"78,261.65",,,2021
3079,Atsugi,Club Trilogy,Apr-19,,"98,299.15",,,2021
3079,Atsugi,Club Trilogy,May-19,,"86,436.05",,,2021
3079,Atsugi,Club Trilogy,Jun-19,,"57,854.80",,,2021
3079,Atsugi,Club Trilogy,Jul-19,,"79,363.70",,,2021
3079,Atsugi,Club Trilogy,Aug-19,,"84,680.80",,,2021
3079,Atsugi,Club Trilogy,Sep-19,,"71,141.95","9,92,798.10","7,94,238.55",2021
3079,Atsugi,Club Trilogy,Oct-19,,"84,868.15",,,2021
3079,Atsugi,Club Trilogy,Nov-19,,"52,097.95",,,2021
3079,Atsugi,Club Trilogy,Dec-19,,"61,091.30",,,2021
3079,Atsugi,Club Trilogy,Jan-20,,"87,045.95",,,2021
3079,Atsugi,Club Trilogy,Feb-20,,"77,095.45",,,2021
3079,Atsugi,Club Trilogy,Mar-20,,"91,457.95",,,2021
3079,Atsugi,Club Trilogy,Apr-20,,-,,,2021
3079,Atsugi,Club Trilogy,May-20,,,,,2021
3079,Atsugi,Club Trilogy,Jun-20,,"23,116.60",,,2021
3079,Atsugi,Club Trilogy,Jul-20,,"64,507.75",,,2021
3079,Atsugi,Club Trilogy,Aug-20,,"52,813.65",,,2021
3079,Atsugi,Club Trilogy,Sep-20,,"86,006.85","8,45,154.45","6,80,101.60",2021
3079,Atsugi,Club Trilogy,Oct-20,,"1,16,423.95",,,2021
3079,Atsugi,Club Trilogy,Nov-20,,"1,01,377.50",,,2021
3079,Atsugi,Club Trilogy,Dec-20,,"1,13,034.05",,,2021
3079,Atsugi,Club Trilogy,Jan-21,,"76,136.15",,,2021
3079,Atsugi,Club Trilogy,Feb-21,,"73,386.60",,,2021
3079,Atsugi,Club Trilogy,Mar-21,,"1,08,053.05",,,2021
3079,Atsugi,Club Trilogy,Apr-21,,"1,20,866.80",,,2021
3079,Atsugi,Club Trilogy,May-21,,"50,672.55",,,2021
3079,Atsugi,Club Trilogy,Jun-21,,"58,372.20",,,2021
3079,Atsugi,Club Trilogy,Jul-21,,"70,995.20",,,2021
3079,Atsugi,Club Trilogy,Aug-21,,"35,717.10",,,2021
3079,Atsugi,Club Trilogy,Sep-21,,"81,963.30","12,63,720.40","10,06,998.45",2021
3083,Atsugi,CPO Club,Oct-12,,-,,,2021
3083,Atsugi,CPO Club,Nov-12,,-,,,2021
3083,Atsugi,CPO Club,Dec-12,,-,,,2021
3083,Atsugi,CPO Club,Jan-13,,-,,,2021
3083,Atsugi,CPO Club,Feb-13,,-,,,2021
3083,Atsugi,CPO Club,Mar-13,,"5,672.80",,,2021
3083,Atsugi,CPO Club,Apr-13,,"4,496.00",,,2021
3083,Atsugi,CPO Club,May-13,,"4,027.20",,,2021
3083,Atsugi,CPO Club,Jun-13,,"1,433.60",,,2021
3083,Atsugi,CPO Club,Jul-13,,"1,573.60",,,2021
3083,Atsugi,CPO Club,Aug-13,,"1,373.60",,,2021
3083,Atsugi,CPO Club,Sep-13,,"1,450.40","25,034.00","20,027.20",2021
3083,Atsugi,CPO Club,Oct-13,,"1,577.60",,,2021
3083,Atsugi,CPO Club,Nov-13,,544.00,,,2021
3083,Atsugi,CPO Club,Dec-13,,516.80,,,2021
3083,Atsugi,CPO Club,Jan-14,,-,,,2021
3083,Atsugi,CPO Club,Feb-14,,-,,,2021
3083,Atsugi,CPO Club,Mar-14,,-,,,2021
3083,Atsugi,CPO Club,Apr-14,,-,,,2021
3083,Atsugi,CPO Club,May-14,,-,,,2021
3083,Atsugi,CPO Club,Jun-14,,-,,,2021
3083,Atsugi,CPO Club,Jul-14,,-,,,2021
3083,Atsugi,CPO Club,Aug-14,,-,,,2021
3083,Atsugi,CPO Club,Sep-14,,-,"3,298.00","2,638.40",2021
2588,Naples,Capo Flight Deck,Oct-08,"44,144.73","29,404.05",,,2021
2588,Naples,Capo Flight Deck,Nov-08,"35,909.02","26,094.10",,,2021
2588,Naples,Capo Flight Deck,Dec-08,"18,349.16","14,983.10",,,2021
2588,Naples,Capo Flight Deck,Oct-12,"44,901.79","31,954.20",,,2021
2588,Naples,Capo Flight Deck,Nov-12,"50,190.56","35,031.15",,,2021
2588,Naples,Capo Flight Deck,Dec-12,"30,235.92","23,377.60",,,2021
2588,Naples,Capo Flight Deck,Jan-13,"39,135.75","26,313.30",,,2021
2588,Naples,Capo Flight Deck,Feb-13,"45,027.75","30,507.40",,,2021
2588,Naples,Capo Flight Deck,Mar-13,"39,108.72","28,807.10",,,2021
2588,Naples,Capo Flight Deck,Apr-13,"54,138.51","38,204.50",,,2021
2588,Naples,Capo Flight Deck,May-13,"64,291.60","45,005.45",,,2021
2588,Naples,Capo Flight Deck,Jun-13,"46,466.65","32,526.65",,,2021
2588,Naples,Capo Flight Deck,Jul-13,"74,974.69","52,708.90",,,2021
2588,Naples,Capo Flight Deck,Aug-13,"52,287.64","33,610.80",,,2021
2588,Naples,Capo Flight Deck,Sep-13,"55,531.25","39,066.50","5,96,290.83","4,17,113.55",2021
2588,Naples,Capo Flight Deck,Oct-13,"51,556.82","38,115.15",,,2021
2588,Naples,Capo Flight Deck,Nov-13,"41,889.85","28,412.35",,,2021
2588,Naples,Capo Flight Deck,Dec-13,"39,009.65","27,306.75",,,2021
2588,Naples,Capo Flight Deck,Jan-14,"32,296.50","24,362.95",,,2021
2588,Naples,Capo Flight Deck,Feb-14,"45,660.04","27,808.30",,,2021
2588,Naples,Capo Flight Deck,Mar-14,"28,532.95","20,949.05",,,2021
2588,Naples,Capo Flight Deck,Apr-14,"50,276.80","34,217.80",,,2021
2588,Naples,Capo Flight Deck,May-14,"34,196.99","25,305.85",,,2021
2588,Naples,Capo Flight Deck,Jun-14,"27,193.80","19,035.65",,,2021
2588,Naples,Capo Flight Deck,Jul-14,"53,299.95","38,357.15",,,2021
2588,Naples,Capo Flight Deck,Aug-14,"32,842.93","22,657.75",,,2021
2588,Naples,Capo Flight Deck,Sep-14,"10,491.24","19,545.15","4,47,247.52","3,26,073.90",2021
2588,Naples,Capo Flight Deck,Oct-14,"57,589.00","27,869.75",,,2021
2588,Naples,Capo Flight Deck,Nov-14,"36,511.96","32,789.25",,,2021
2588,Naples,Capo Flight Deck,Dec-14,"39,813.92","23,725.25",,,2021
2588,Naples,Capo Flight Deck,Jan-15,"9,254.25","15,759.70",,,2021
2588,Naples,Capo Flight Deck,Feb-15,"44,276.76","28,367.10",,,2021
2588,Naples,Capo Flight Deck,Mar-15,"34,175.46","20,008.85",,,2021
2588,Naples,Capo Flight Deck,Apr-15,"48,812.53","29,256.35",,,2021
2588,Naples,Capo Flight Deck,May-15,"27,121.41","21,754.85",,,2021
2588,Naples,Capo Flight Deck,Jun-15,"7,403.95","4,185.60",,,2021
2588,Naples,Capo Flight Deck,Jul-15,"19,277.90","15,391.50",,,2021
2588,Naples,Capo Flight Deck,Aug-15,"19,394.38","13,747.15",,,2021
2588,Naples,Capo Flight Deck,Sep-15,"57,755.49","43,053.90","4,01,387.01","2,75,909.25",2021
2588,Naples,Capo Flight Deck,Oct-15,"55,332.69","32,081.30",,,2021
2588,Naples,Capo Flight Deck,Nov-15,"14,929.62","10,577.60",,,2021
2588,Naples,Capo Flight Deck,Dec-15,"26,341.00","21,127.10",,,2021
2588,Naples,Capo Flight Deck,Jan-16,"25,138.00","34,926.50",,,2021
2588,Naples,Capo Flight Deck,Feb-16,"69,788.67","32,845.20",,,2021
2588,Naples,Capo Flight Deck,Mar-16,"42,517.92","29,742.10",,,2021
2588,Naples,Capo Flight Deck,Apr-16,"44,336.28","26,316.50",,,2021
2588,Naples,Capo Flight Deck,May-16,"41,197.35","34,487.95",,,2021
2588,Naples,Capo Flight Deck,Jun-16,"28,000.65","19,857.10",,,2021
2588,Naples,Capo Flight Deck,Jul-16,"28,722.90","29,249.25",,,2021
2588,Naples,Capo Flight Deck,Aug-16,"69,803.21","36,258.10",,,2021
2588,Naples,Capo Flight Deck,Sep-16,"11,687.71","18,545.85","4,57,796.00","3,26,014.55",2021
2588,Naples,Capo Flight Deck,Oct-16,"42,960.70","19,223.70",,,2021
2588,Naples,Capo Flight Deck,Nov-16,"27,146.46","17,193.15",,,2021
2588,Naples,Capo Flight Deck,Dec-16,"16,383.73","21,564.20",,,2021
2588,Naples,Capo Flight Deck,Jan-17,"40,764.42","25,819.10",,,2021
2588,Naples,Capo Flight Deck,Feb-17,"39,642.40","20,449.05",,,2021
2588,Naples,Capo Flight Deck,Mar-17,"35,669.80","23,180.70",,,2021
2588,Naples,Capo Flight Deck,Apr-17,"27,229.10","25,436.55",,,2021
2588,Naples,Capo Flight Deck,May-17,"30,537.85","20,456.10",,,2021
2588,Naples,Capo Flight Deck,Jun-17,"46,853.63","28,591.25",,,2021
2588,Naples,Capo Flight Deck,Jul-17,"32,545.87","26,306.05",,,2021
2588,Naples,Capo Flight Deck,Aug-17,"48,083.05","32,066.00",,,2021
2588,Naples,Capo Flight Deck,Sep-17,"33,788.85","21,666.80","4,21,605.86","2,81,952.65",2021
2588,Naples,Capo Flight Deck,Oct-17,"28,112.35","23,214.85",,,2021
2588,Naples,Capo Flight Deck,Nov-17,845.20,"10,504.55",,,2021
2588,Naples,Capo Flight Deck,Dec-17,"40,867.50","16,829.25",,,2021
2588,Naples,Capo Flight Deck,Jan-18,"59,800.90","38,372.90",,,2021
2588,Naples,Capo Flight Deck,Feb-18,"44,435.80","33,937.30",,,2021
2588,Naples,Capo Flight Deck,Mar-18,"27,050.25","16,103.00",,,2021
2588,Naples,Capo Flight Deck,Apr-18,"32,719.30","22,903.50",,,2021
2588,Naples,Capo Flight Deck,May-18,"9,743.95","8,309.00",,,2021
2588,Naples,Capo Flight Deck,Jun-18,"13,733.24","12,705.55",,,2021
2588,Naples,Capo Flight Deck,Jul-18,"63,485.31","39,859.25",,,2021
2588,Naples,Capo Flight Deck,Aug-18,"35,430.25","24,801.20",,,2021
2588,Naples,Capo Flight Deck,Sep-18,"23,387.80","16,371.50","3,79,611.85","2,63,911.85",2021
2588,Naples,Capo Flight Deck,Oct-18,"21,159.55","21,037.50",,,2021
2588,Naples,Capo Flight Deck,Nov-18,"21,446.10","17,997.60",,,2021
2588,Naples,Capo Flight Deck,Dec-18,"46,858.25","27,251.70",,,2021
2588,Naples,Capo Flight Deck,Jan-19,"33,116.40","19,519.45",,,2021
2588,Naples,Capo Flight Deck,Feb-19,"26,282.40","18,397.70",,,2021
2588,Naples,Capo Flight Deck,Mar-19,"46,016.60","32,211.60",,,2021
2588,Naples,Capo Flight Deck,Apr-19,"32,266.40","22,586.50",,,2021
2588,Naples,Capo Flight Deck,May-19,"23,198.80","19,465.35",,,2021
2588,Naples,Capo Flight Deck,Jun-19,"25,490.85","24,330.65",,,2021
2588,Naples,Capo Flight Deck,Jul-19,"56,219.10","29,640.20",,,2021
2588,Naples,Capo Flight Deck,Aug-19,"41,025.60","28,717.90",,,2021
2588,Naples,Capo Flight Deck,Sep-19,"37,541.35","26,278.95","4,10,621.40","2,87,435.10",2021
2588,Naples,Capo Flight Deck,Oct-19,"40,764.70","28,535.30",,,2021
2588,Naples,Capo Flight Deck,Nov-19,-417.90,"7,597.90",,,2021
2588,Naples,Capo Flight Deck,Dec-19,"29,516.95","12,771.45",,,2021
2588,Naples,Capo Flight Deck,Jan-20,"24,224.25","16,957.00",,,2021
2588,Naples,Capo Flight Deck,Feb-20,"38,762.05","27,133.45",,,2021
2588,Naples,Capo Flight Deck,Mar-20,"27,102.75","18,971.95",,,2021
2588,Naples,Capo Flight Deck,Apr-20,-,-,,,2021
2588,Naples,Capo Flight Deck,May-20,,,,,2021
2588,Naples,Capo Flight Deck,Jun-20,,,,,2021
2588,Naples,Capo Flight Deck,Jul-20,,,,,2021
2588,Naples,Capo Flight Deck,Aug-20,,,,,2021
2588,Naples,Capo Flight Deck,Sep-20,"33,062.70","23,143.90","1,93,015.50","1,35,110.95",2021
2588,Naples,Capo Flight Deck,Oct-20,"21,888.95","15,322.30",,,2021
2588,Naples,Capo Flight Deck,Nov-20,,,,,2021
2588,Naples,Capo Flight Deck,Dec-20,,,,,2021
2588,Naples,Capo Flight Deck,Jan-21,,,,,2021
2588,Naples,Capo Flight Deck,Feb-21,,,,,2021
2588,Naples,Capo Flight Deck,Mar-21,,,,,2021
2588,Naples,Capo Flight Deck,Apr-21,,,,,2021
2588,Naples,Capo Flight Deck,May-21,"9,270.20","6,489.15",,,2021
2588,Naples,Capo Flight Deck,Jun-21,"5,533.95","3,873.75",,,2021
2588,Naples,Capo Flight Deck,Jul-21,"9,663.30","10,568.50",,,2021
2588,Naples,Capo Flight Deck,Aug-21,"13,639.25","17,170.25",,,2021
2588,Naples,Capo Flight Deck,Sep-21,"55,514.55","27,433.30","1,15,510.20","80,857.25",2021
2589,Naples,Naples Air Term.,Oct-08,"5,785.70","4,050.00",,,2021
2589,Naples,Naples Air Term.,Nov-08,"5,074.15","3,551.90",,,2021
2589,Naples,Naples Air Term.,Dec-08,"5,480.25","3,836.20",,,2021
2589,Naples,Naples Air Term.,Jan-09,"9,845.65","6,891.95",,,2021
2589,Naples,Naples Air Term.,Feb-09,"4,576.00","3,203.20",,,2021
2589,Naples,Naples Air Term.,Mar-09,"3,642.00","2,549.40",,,2021
2589,Naples,Naples Air Term.,Apr-09,"5,288.00","3,701.60",,,2021
2589,Naples,Naples Air Term.,May-09,"1,239.65",867.75,,,2021
2589,Naples,Naples Air Term.,Jun-09,-,-,,,2021
2589,Naples,Naples Air Term.,Jul-09,-,-,,,2021
2589,Naples,Naples Air Term.,Aug-09,"2,432.35","1,702.65",,,2021
2589,Naples,Naples Air Term.,Sep-09,"3,969.90","2,778.95","47,333.65","33,133.60",2021
2589,Naples,Naples Air Term.,Oct-09,"3,709.63","2,601.65",,,2021
2589,Naples,Naples Air Term.,Nov-09,"3,496.50","2,447.55",,,2021
2589,Naples,Naples Air Term.,Dec-09,"1,479.10","1,035.35",,,2021
2589,Naples,Naples Air Term.,Jan-10,"7,701.80","5,391.25",,,2021
2589,Naples,Naples Air Term.,Feb-10,-,-,,,2021
2589,Naples,Naples Air Term.,Mar-10,"2,722.00","1,905.40",,,2021
2589,Naples,Naples Air Term.,Apr-10,-0.73,-,,,2021
2589,Naples,Naples Air Term.,May-10,"3,256.50","2,279.55",,,2021
2589,Naples,Naples Air Term.,Jun-10,"5,999.80","4,199.85",,,2021
2589,Naples,Naples Air Term.,Jul-10,"3,419.72","2,394.65",,,2021
2589,Naples,Naples Air Term.,Aug-10,"5,984.00","4,188.80",,,2021
2589,Naples,Naples Air Term.,Sep-10,"2,204.00","1,542.80","39,972.32","27,986.85",2021
2589,Naples,Naples Air Term.,Oct-10,"4,046.00","2,832.20",,,2021
2589,Naples,Naples Air Term.,Nov-10,67.00,46.90,,,2021
2589,Naples,Naples Air Term.,Dec-10,-,-,,,2021
2589,Naples,Naples Air Term.,Jan-11,"4,156.00","2,909.20",,,2021
2589,Naples,Naples Air Term.,Feb-11,"5,047.00","3,532.90",,,2021
2589,Naples,Naples Air Term.,Mar-11,"2,900.00","2,030.00",,,2021
2589,Naples,Naples Air Term.,Apr-11,"11,156.00","7,809.20",,,2021
2589,Naples,Naples Air Term.,May-11,691.00,483.70,,,2021
2589,Naples,Naples Air Term.,Jun-11,"5,814.00","4,069.80",,,2021
2589,Naples,Naples Air Term.,Jul-11,"2,269.00","1,588.30",,,2021
2589,Naples,Naples Air Term.,Aug-11,"4,171.00","2,919.70",,,2021
2589,Naples,Naples Air Term.,Sep-11,"5,552.50","3,886.75","45,869.50","32,108.65",2021
2589,Naples,Naples Air Term.,Oct-11,"1,994.00","1,395.80",,,2021
2589,Naples,Naples Air Term.,Nov-11,"2,373.45","1,661.40",,,2021
2589,Naples,Naples Air Term.,Dec-11,"2,473.00","1,731.10",,,2021
2589,Naples,Naples Air Term.,Jan-12,-,-,,,2021
2589,Naples,Naples Air Term.,Feb-12,-,-,,,2021
2589,Naples,Naples Air Term.,Mar-12,"1,884.90","1,319.45",,,2021
2589,Naples,Naples Air Term.,Apr-12,160.95,112.65,,,2021
2589,Naples,Naples Air Term.,May-12,"4,901.00","3,430.70",,,2021
2589,Naples,Naples Air Term.,Jun-12,"4,755.00","3,328.50",,,2021
2589,Naples,Naples Air Term.,Jul-12,"3,448.25","2,413.80",,,2021
2589,Naples,Naples Air Term.,Aug-12,530.00,371.00,,,2021
2589,Naples,Naples Air Term.,Sep-12,"4,643.00","3,250.10","27,163.55","19,014.50",2021
2589,Naples,Naples Air Term.,Oct-12,"2,930.00","2,051.00",,,2021
2589,Naples,Naples Air Term.,Nov-12,"7,613.00","5,329.10",,,2021
2589,Naples,Naples Air Term.,Dec-12,565.00,395.50,,,2021
2589,Naples,Naples Air Term.,Jan-13,"3,256.00","2,279.20",,,2021
2589,Naples,Naples Air Term.,Feb-13,"1,228.00",859.60,,,2021
2589,Naples,Naples Air Term.,Mar-13,"2,834.25","1,984.00",,,2021
2589,Naples,Naples Air Term.,Apr-13,"4,053.00","2,837.10",,,2021
2589,Naples,Naples Air Term.,May-13,"5,962.00","4,173.40",,,2021
2589,Naples,Naples Air Term.,Jun-13,"3,701.00","2,590.70",,,2021
2589,Naples,Naples Air Term.,Jul-13,-,-,,,2021
2589,Naples,Naples Air Term.,Aug-13,"3,121.25","2,184.90",,,2021
2589,Naples,Naples Air Term.,Sep-13,"4,787.80","3,351.45","40,051.30","28,035.95",2021
2589,Naples,Naples Air Term.,Oct-13,"2,874.00","2,011.80",,,2021
2589,Naples,Naples Air Term.,Nov-13,"4,267.00","2,986.90",,,2021
2589,Naples,Naples Air Term.,Dec-13,"3,180.00","2,226.00",,,2021
2589,Naples,Naples Air Term.,Jan-14,"3,455.50","2,418.85",,,2021
2589,Naples,Naples Air Term.,Feb-14,-,-,,,2021
2589,Naples,Naples Air Term.,Mar-14,"3,647.00","2,552.90",,,2021
2589,Naples,Naples Air Term.,Apr-14,"3,217.00","2,251.90",,,2021
2589,Naples,Naples Air Term.,May-14,"5,068.00","3,547.60",,,2021
2589,Naples,Naples Air Term.,Jun-14,"1,939.00","1,357.30",,,2021
2589,Naples,Naples Air Term.,Jul-14,-,-,,,2021
2589,Naples,Naples Air Term.,Aug-14,908.00,635.60,,,2021
2589,Naples,Naples Air Term.,Sep-14,"-2,765.95","-1,936.20","25,789.55","18,052.65",2021
2589,Naples,Naples Air Term.,Oct-14,"2,820.00","1,974.05",,,2021
2589,Naples,Naples Air Term.,Nov-14,"3,316.00","2,321.20",,,2021
2589,Naples,Naples Air Term.,Dec-14,-,-,,,2021
2589,Naples,Naples Air Term.,Jan-15,-,-,,,2021
2589,Naples,Naples Air Term.,Feb-15,716.00,501.20,,,2021
2589,Naples,Naples Air Term.,Mar-15,"1,220.00",854.00,,,2021
2589,Naples,Naples Air Term.,Apr-15,761.00,532.70,,,2021
2589,Naples,Naples Air Term.,May-15,"2,429.00","1,700.30",,,2021
2589,Naples,Naples Air Term.,Jun-15,"3,052.00","2,136.40",,,2021
2589,Naples,Naples Air Term.,Jul-15,"4,334.00","3,033.80",,,2021
2589,Naples,Naples Air Term.,Aug-15,900.00,630.00,,,2021
2589,Naples,Naples Air Term.,Sep-15,"3,272.00","2,290.40","22,820.00","15,974.05",2021
2589,Naples,Naples Air Term.,Oct-15,"1,835.00","1,284.50",,,2021
2589,Naples,Naples Air Term.,Nov-15,"4,091.00","2,863.70",,,2021
2589,Naples,Naples Air Term.,Dec-15,,,,,2021
2589,Naples,Naples Air Term.,Jan-16,"1,464.00","1,024.80",,,2021
2589,Naples,Naples Air Term.,Feb-16,"3,149.00","2,204.30",,,2021
2589,Naples,Naples Air Term.,Mar-16,"4,306.00","3,014.20",,,2021
2589,Naples,Naples Air Term.,Apr-16,"3,875.00","2,712.50",,,2021
2589,Naples,Naples Air Term.,May-16,"1,557.00","1,089.90",,,2021
2589,Naples,Naples Air Term.,Jun-16,"1,365.00",955.50,,,2021
2589,Naples,Naples Air Term.,Jul-16,740.00,518.00,,,2021
2589,Naples,Naples Air Term.,Aug-16,374.00,261.80,,,2021
2589,Naples,Naples Air Term.,Sep-16,399.00,279.30,"23,155.00","16,208.50",2021
2589,Naples,Naples Air Term.,Oct-16,52.00,36.40,,,2021
2589,Naples,Naples Air Term.,Nov-16,,,,,2021
2589,Naples,Naples Air Term.,Dec-16,,,,,2021
2589,Naples,Naples Air Term.,Jan-17,-586.00,,,,2021
2589,Naples,Naples Air Term.,Feb-17,"1,377.00",963.90,,,2021
2589,Naples,Naples Air Term.,Mar-17,,,,,2021
2589,Naples,Naples Air Term.,Apr-17,,,,,2021
2589,Naples,Naples Air Term.,May-17,,,,,2021
2589,Naples,Naples Air Term.,Jun-17,"1,893.00","1,325.10",,,2021
2589,Naples,Naples Air Term.,Jul-17,,,,,2021
2589,Naples,Naples Air Term.,Aug-17,347.00,242.90,,,2021
2589,Naples,Naples Air Term.,Sep-17,"5,529.75","3,793.30","8,612.75","6,361.60",2021
2590,Naples,Carney Golf,Oct-08,"3,084.50","2,159.15",,,2021
2590,Naples,Carney Golf,Nov-08,"14,403.50","10,082.45",,,2021
2590,Naples,Carney Golf,Dec-08,"9,867.00","6,906.90",,,2021
2590,Naples,Carney Golf,Jan-09,"12,918.15","9,042.70",,,2021
2590,Naples,Carney Golf,Feb-09,"13,675.40","9,572.80",,,2021
2590,Naples,Carney Golf,Mar-09,"15,719.05","11,003.35",,,2021
2590,Naples,Carney Golf,Apr-09,"5,279.00","3,695.30",,,2021
2590,Naples,Carney Golf,May-09,"21,294.85","14,906.40",,,2021
2590,Naples,Carney Golf,Jun-09,"3,719.00","2,603.30",,,2021
2590,Naples,Carney Golf,Jul-09,"19,404.95","13,583.45",,,2021
2590,Naples,Carney Golf,Aug-09,-,-,,,2021
2590,Naples,Carney Golf,Sep-09,"17,240.75","12,393.20","1,36,606.15","95,949.00",2021
2590,Naples,Carney Golf,Oct-09,"10,646.33","7,141.95",,,2021
2590,Naples,Carney Golf,Nov-09,"9,227.00","6,458.90",,,2021
2590,Naples,Carney Golf,Dec-09,322.55,225.80,,,2021
2590,Naples,Carney Golf,Jan-10,"10,864.95","7,605.45",,,2021
2590,Naples,Carney Golf,Feb-10,,,,,2021
2590,Naples,Carney Golf,Mar-10,"9,466.95","6,626.85",,,2021
2590,Naples,Carney Golf,Apr-10,"13,948.20","9,765.20",,,2021
2590,Naples,Carney Golf,May-10,"10,693.00","7,485.10",,,2021
2590,Naples,Carney Golf,Jun-10,"4,180.10","2,926.05",,,2021
2590,Naples,Carney Golf,Jul-10,744.46,523.60,,,2021
2590,Naples,Carney Golf,Aug-10,"12,955.75","9,069.00",,,2021
2590,Naples,Carney Golf,Sep-10,"9,772.60","6,840.80","92,821.89","64,668.70",2021
2590,Naples,Carney Golf,Oct-10,"8,341.00","5,838.70",,,2021
2590,Naples,Carney Golf,Nov-10,956.15,669.30,,,2021
2590,Naples,Carney Golf,Dec-10,"11,267.70","7,887.40",,,2021
2590,Naples,Carney Golf,Jan-11,"6,931.60","4,852.10",,,2021
2590,Naples,Carney Golf,Feb-11,"4,394.35","3,076.05",,,2021
2590,Naples,Carney Golf,Mar-11,"7,226.80","5,058.75",,,2021
2590,Naples,Carney Golf,Apr-11,"5,965.75","4,176.05",,,2021
2590,Naples,Carney Golf,May-11,"10,302.20","7,211.55",,,2021
2590,Naples,Carney Golf,Jun-11,"1,892.65","1,324.85",,,2021
2590,Naples,Carney Golf,Jul-11,"6,163.40","4,314.40",,,2021
2590,Naples,Carney Golf,Aug-11,"12,084.00","8,458.80",,,2021
2590,Naples,Carney Golf,Sep-11,"7,836.00","5,485.20","83,361.60","58,353.15",2021
2590,Naples,Carney Golf,Oct-11,"8,383.65","5,868.55",,,2021
